"BehaviorSpace results (NetLogo 6.2.0)"
"draft-adjusting.nlogo"
"virus-3"
"09/05/2021 06:01:08:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","no-of-nodes","average-node-degree","rural-pop","urban-pop","initial-outbreak-area","initial-outbreak-size","prob-infected","prob-recovered","prob-resistant","tourist-rate","[step]","%-sum-total-pop-i","%-sum-total-pop-i-urban","%-sum-total-pop-i-rural","%-sum-total-pop-r","%-sum-total-pop-r-urban","%-sum-total-pop-r-rural","mean-total-pop-i-%","mean-total-pop-i-%-urban","mean-total-pop-i-%-rural","mean-total-pop-r-%","mean-total-pop-r-%-urban","mean-total-pop-r-%-rural","var-total-pop-r-%","var-total-pop-r-%-urban","var-total-pop-r-%-rural"
"150","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.0718855808523059","0.07208275623268698","0.07147723198278953","0.9073817863397549","0.9074662396121884","0.907206884187881","0.07191938187715155","0.07242095339203906","0.07126348066537563","0.9074923597794761","0.9071769606146125","0.9079048048412205","2.737711927250137E-5","2.2895739467221614E-5","3.4075421799107586E-5"
"149","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.15","100","0.07214611872146119","0.07253765932792584","0.07087190035424523","0.9069164652162235","0.9065170827627375","0.9082162038624157","0.06990916852717734","0.07231129514663537","0.06604487787848398","0.8928637948302419","0.9067617766830419","0.8705061718496505","0.013767277879899478","1.7793125191782983E-5","0.036044786004536575"
"151","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07068859984697781","0.07026304157270541","0.07159637543349368","0.9084085692425402","0.9087033721165444","0.9077797132948716","0.06994281518376427","0.0698330560598225","0.07014665355679896","0.908993997836103","0.9091150309637279","0.9087692220276574","2.2706836546139864E-5","1.9783158277406782E-5","2.9315551126708225E-5"
"152","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.0707209573847052","0.0705592779980856","0.0713283994501451","0.9085201401050788","0.9085375543737365","0.9084547133395354","0.0697109346470212","0.07000723853531828","0.06932346033155584","0.9092870241370865","0.9087960566413676","0.9099290585545662","3.7583098694040004E-5","1.1814844085700362E-5","7.234399545253333E-5"
"153","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.070629594119527","0.07006086668164266","0.07147394667047818","0.9085298817513583","0.9092669255372635","0.9074356408912605","0.06982615278974642","0.06973449815277082","0.06992412843616863","0.9097996478938902","0.9095992833535947","0.9100138306783436","1.6469725363826292E-4","2.0600236219558843E-5","3.248769999986421E-4"
"154","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07048289183222958","0.07021590807249149","0.07113073570152133","0.9088548565121413","0.9093310785272584","0.9076992899218063","0.06915987335373813","0.06971428803966168","0.06832825132485279","0.9103546832579926","0.9098923523773783","0.911048179578914","1.3089948488747237E-4","2.8673317516954208E-5","2.9131591345140105E-4"
"155","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07041779380823565","0.0706882827856203","0.06964748334566988","0.908990081154193","0.9086811026819799","0.9098700037009623","0.06986461762867852","0.07010184423224322","0.06957467400209942","0.9099507266762219","0.9094772052764291","0.9105294750537469","3.2388137091122224E-4","2.5743822277046753E-5","7.026444456302079E-4"
"156","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07093333333333333","0.07066192427316813","0.07164605920957887","0.9083574468085106","0.9086788934763363","0.9075133211265867","0.07115229754128363","0.07039703662718257","0.07220966282102516","0.9084242081648294","0.9092763704238478","0.9072311810022036","4.229741704935512E-5","1.592616104572214E-5","7.887745695995772E-5"
"158","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07039716312056737","0.07071484365936845","0.06952224754520864","0.9087347517730496","0.9082528364049776","0.9100619821508446","0.07038183866695423","0.07044472877561743","0.07029379251482583","0.9089828104100018","0.9085107691725458","0.9096436681424395","2.985399837675174E-5","1.5991135084925914E-5","4.995709105136437E-5"
"157","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07087885409079873","0.07081990842801425","0.07111720624969388","0.9083029861616897","0.908231182925943","0.9085933290885047","0.07021882238819394","0.07049420046896358","0.06962458547705945","0.9090416732205238","0.9085907595481961","0.9100146974608091","2.7626272126390543E-5","2.0287984457032296E-5","4.400587117603935E-5"
"159","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.0704340425531915","0.07063089792722628","0.06999908950195757","0.9089191489361702","0.9088597684097746","0.9090503505417463","0.0704245528001955","0.07027200918277009","0.07063811386459103","0.9085376226966813","0.9091236411704299","0.9077171968334337","2.151134507266678E-5","1.741418524056012E-5","2.7009999099001758E-5"
"160","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07030057108506162","0.06988693672998421","0.07084702484355052","0.9088848812744214","0.9091902853250107","0.9084814109406504","0.06761868639681994","0.07017785419258188","0.06449081464644425","0.8956504796310515","0.9090728579222175","0.879245350608515","0.014000239488210473","2.308724017224348E-5","0.031233214894598224"
"162","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07034265103697024","0.07107983660013617","0.0688388582288659","0.9090562067929066","0.9085086179094851","0.91017323928219","0.06987479407010636","0.07096632430687363","0.06854070155850182","0.909725633044171","0.908650738863547","0.9110393925982675","2.917100641161459E-5","1.6343779162902786E-5","4.282151135023482E-5"
"161","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07085957446808511","0.07134677093215311","0.06939341894243566","0.9082014184397164","0.9076161931506798","0.909962579192211","0.06971687611050312","0.07108754128587907","0.06779794486497676","0.90970170148016","0.9077281992337084","0.9124646046251931","3.844751968922112E-5","2.02256292162946E-5","5.2232355604289034E-5"
"163","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07054874489200233","0.07066926697705382","0.07028789404169244","0.9086923525977817","0.9088938296682897","0.9082562875800091","0.07009571439687272","0.0705980685321737","0.0694387897584022","0.9091057840595149","0.9088832308476972","0.9093968151826615","2.5825653017045834E-5","2.1075420138694987E-5","3.2973538750282367E-5"
"164","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.06998896247240619","0.07054064757744821","0.06858673025614964","0.9093818984547462","0.9090346320512771","0.9102645544012588","0.06965489484230285","0.07050024191739751","0.06838687422966089","0.9095482470166881","0.9088267306169635","0.9106305216162743","2.201167260709057E-5","2.0420798026829972E-5","2.335252263142958E-5"
"166","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07031860535016532","0.07081453467291478","0.06937755288666707","0.9089660354673881","0.9084216468773952","0.9099990419870929","0.07037945582883957","0.07127079135325418","0.06929004574344397","0.9087875056403386","0.9079340296062536","0.9098306430153315","2.8629605448052475E-5","2.694211776144672E-5","2.975313031076619E-5"
"165","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07079746136865342","0.07078755496984716","0.07083072778873442","0.908380242825607","0.9083059976221513","0.9086295637115782","0.07044444606724021","0.07071064885202341","0.0700451418900655","0.909080212633681","0.908514988560955","0.9099280487427702","2.3932729251422257E-5","1.634764938534666E-5","3.5265663244859385E-5"
"167","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07043432757718472","0.07046794076628192","0.07033525438433413","0.9086865515436944","0.9087981554289398","0.9083576046766231","0.07015497626185159","0.07011711715175174","0.07022036927020582","0.9091546778976185","0.9093380271919399","0.9088379836619725","3.0834230541192686E-5","3.1522493354273695E-5","3.092397180690292E-5"
"169","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07049594229035167","0.07022507457290066","0.07103374012921751","0.9088638412984671","0.909048178613396","0.9084978463747307","0.07061099616431096","0.07006135757409271","0.07128277666346658","0.9081977541876003","0.9091122340790057","0.9070800565425501","8.701020111116747E-5","1.4686692906389805E-5","1.7701157581885457E-4"
"168","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07050780141843972","0.07074945535523725","0.0699317481497125","0.9086780141843972","0.9085922996693876","0.9088823399537308","0.06986479441704106","0.07010851950480215","0.06952357929417563","0.9093934705425597","0.9091633048966831","0.9097157024467871","3.5014030996073215E-5","3.6663452824157055E-5","3.39508512452278E-5"
"170","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07003502626970227","0.07012782166214306","0.06982278043772368","0.9091389375364857","0.9091614613703388","0.9090874200017272","0.06913366374242506","0.0695551203562195","0.06858252817054006","0.9100281866738424","0.9094632685373817","0.9107669257753692","5.230127586974768E-5","2.308352276904228E-5","9.195917591771204E-5"
"171","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07054359823399559","0.07066160776085437","0.07016691536245966","0.9087306843267108","0.9085338232789393","0.9093590588888504","0.06985549856305903","0.07153127862334013","0.06734182847263735","0.9084335927030122","0.9072578609532713","0.9101971903276237","6.819591627653741E-5","5.096677577324246E-5","9.197003673873174E-5"
"172","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.06999380421313507","0.0699033382519621","0.070118447803412","0.9091883519206939","0.9093208015226364","0.9090058634609152","0.07002515748666459","0.06977016551139563","0.0703165768869719","0.9093698153431189","0.9092362482610832","0.909522463436874","5.897978401256786E-5","1.640351732023553E-5","1.1000277385876049E-4"
"174","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07009618274721972","0.06952990518217006","0.07106910017810167","0.9092335437330928","0.9096187315143273","0.9085717553634745","0.0687197837581838","0.06956938401559569","0.06768138344356925","0.9111514253341473","0.9096893126418759","0.9129384519580346","1.6539300813380687E-4","2.387025434490948E-5","3.399065108601832E-4"
"173","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.0704552590266876","0.07056135687077199","0.07028497038516328","0.9086159079016222","0.908553908350072","0.9087154181178732","0.07058970495610277","0.07096578211985809","0.06994011712779812","0.9089377591125053","0.908191172624613","0.9102273175915921","2.4338267191554272E-5","2.4424044756081994E-5","2.2595337722697738E-5"
"175","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07010546500479387","0.06993689550961182","0.07037168316668453","0.9090572067753275","0.9091065677733875","0.9089792520175084","0.07003181037767328","0.0693738555808301","0.07073514136740217","0.9091472980528178","0.909492187693604","0.908778622919564","4.892072751066792E-5","3.0313189708111168E-5","7.033207492248529E-5"
"176","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.0708967991169978","0.07054333568968124","0.0716319229036891","0.9082395143487859","0.9088134221935283","0.9070459161560622","0.07012302105183159","0.06966311059090285","0.07081288674322474","0.9088535855682697","0.9096466090633615","0.9076640503256316","2.409025609970327E-5","2.007758048359444E-5","2.878304474859015E-5"
"177","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07067604856512141","0.07070890923914074","0.07058823529411765","0.9085154525386313","0.9083252753919951","0.9090236611440442","0.0704661224662826","0.070226766310296","0.07082515670026245","0.9086928493100572","0.9086584246791054","0.9087444862564843","1.9295162337311956E-5","2.0039148432739423E-5","1.8997292512437952E-5"
"178","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07001202284340247","0.0706945199451218","0.06844441801930357","0.909083258190562","0.9086528090566298","0.9100719424460432","0.06956870765698539","0.07058522406214408","0.06832629871734698","0.9089945601503209","0.9086390402999904","0.9094290844118352","6.79685756175778E-5","2.1207586203641156E-5","1.277782416498256E-4"
"179","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07066382978723404","0.07071910696750104","0.07051369899115548","0.9089021276595745","0.9092062925255882","0.9080760270290215","0.07047669580447365","0.07033044073543951","0.07068145290112142","0.9090533750600875","0.9096572541579082","0.9082079443231388","2.7118625988882102E-5","1.86435644741475E-5","3.8978561007547565E-5"
"180","60","10","100","10000","urban-area","6","0.7","0.2","0.2","0.3","100","0.07035973597359736","0.07035401688027508","0.07037165187657739","0.909072607260726","0.9090487261644263","0.9091223642432631","0.06754285107176329","0.07047664592575746","0.06460905621776913","0.9174873712036599","0.9089927873150763","0.9259819550922438","0.002120404421446773","1.7687291722474534E-5","0.00414694662341368"
